"","COUNTRY","ID","DATE","Q1","Q13A","WT","Q1001","Q1002","Q2061A","Q1COVID19","Q2ACOVID19","Q2BCOVID19","Q12COVID19_3","Q12COVID19_4","Q12COVID19_5A","Q12COVID19_5B","Q5COVID19","Q10COVID19_5","Q13COVID19","Q14COVID19","Q15COVID19_1","Q15COVID19_2","Q16COVID19","Q101","Q102","Q112_1","Q112_2","Q118","Q601_1","Q601_4","Q601_19","Q601_18","Q601_20","Q620","Q619_1A","Q619_1B","Q619_3A","Q619_4A","Q619_5A","Q601A","Q201A_1","Q201A_2","Q201B_6","Q201B_13","QLIB1","Q204A_3","Q204A_1","Q204A_2","Q521_1","Q521_2","Q521_4","Q204_11","Q204_20","Q204_25","Q210","Q211","Q700B_1","Q700B_13","Q700B_23","Q700B_5","Q725_1","Q725_4","Q725_23","Q725_15","Q732B","Q730B","Q734A","Q734B","Q727_1","Q727_4","Q727_5","Q104","Q104A_1","Q104A_2","Q104A_3","Q104A_4","Q104A_5","Q104A_6","Q104A_7","Q104A_8","Q1003","Q1010","Q1010B1","Q1010B2","Q1014C","Q1005","Q1005B","Q1005C","Q1005D","Q1005E","Q1006A","Q1006B_CODE","Q1016","Q1012","Q1012A","Q1012B","Q609","Q602_1","Q602_2","Q602_3","Q602_4A","Q602_4B","Q1011D","Q1011E","Q1011F"
"2953",11,747,"2021-04-02",11002,1,0.968440117468536,26,2,1,2,4,NA,3,2,NA,2,2,2,2,2,7,3,1,3,2,2,3,4,3,4,3,4,4,3,4,2,2,1,2,2,3,3,3,3,4,3,4,4,4,2,4,3,1,4,1,4,4,3,2,2,4,5,4,4,3,5,NA,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,5,1,NA,NA,NA,NA,2,16,2,1,NA,1,2,3,3,3,3,NA,2,2,2
"2954",11,748,"2021-04-02",11012,3,0.928852550992403,49,1,1,2,1,NA,2,2,NA,98,4,3,4,2,5,4,1,2,1,2,2,2,2,3,2,2,3,3,2,4,2,1,4,1,4,3,1,3,1,3,3,4,1,3,2,4,3,4,1,1,1,2,3,2,1,3,1,1,1,4,NA,1,2,1,1,1,1,0,0,1,0,0,0,NA,5,4,1,1,6,1,NA,NA,NA,NA,1,13,3,1,NA,12,2,4,2,5,4,NA,2,4,2
"2955",11,749,"2021-04-02",11010,2,0.918569669642437,45,1,7,2,5,NA,1,1,NA,3,2,3,2,1,2,5,1,2,1,2,2,1,2,2,3,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,2,4,NA,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,8,1,NA,NA,NA,NA,1,16,3,1,NA,1,2,1,4,4,1,NA,2,2,2
"2956",11,750,"2021-04-02",11013,1,0.888647059125801,49,1,15,1,98,NA,3,3,NA,98,4,2,1,98,8,3,1,3,1,99,3,6,2,3,3,2,1,2,1,1,1,1,1,1,99,4,1,4,1,98,4,4,1,4,1,2,4,98,2,1,2,2,2,4,3,98,1,1,2,7,NA,98,98,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,1,NA,NA,NA,NA,1,20,4,1,NA,1,98,4,4,4,5,NA,2,1,2
"2957",11,751,"2021-04-02",11004,3,1.01446266944146,35,1,7,4,NA,4,1,1,NA,1,4,3,4,3,3,98,1,4,1,2,1,2,98,4,2,98,2,4,1,4,4,1,1,1,1,1,1,4,4,4,3,1,1,1,1,4,4,1,1,4,4,1,3,4,2,1,5,1,1,4,NA,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,7,1,NA,NA,NA,NA,1,1,4,1,NA,1,3,5,5,5,5,NA,2,4,2
"2958",11,752,"2021-04-02",11012,1,1.03489033758976,36,1,1,2,5,NA,3,1,NA,1,4,1,2,4,5,1,1,4,1,3,3,2,1,4,3,3,1,3,4,4,4,1,4,2,1,1,2,4,1,1,2,4,1,1,1,1,4,2,2,2,1,2,2,2,2,3,1,5,1,2,NA,4,4,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,4,1,NA,NA,NA,NA,1,16,3,1,NA,1,3,4,4,3,2,NA,2,1,2
"2959",11,753,"2021-04-02",11012,1,0.928852550992403,51,1,7,2,5,NA,1,1,NA,3,2,1,1,2,8,4,1,2,1,1,1,2,3,4,4,4,2,2,1,1,4,1,2,1,3,1,1,4,4,2,4,4,4,3,3,3,3,4,3,2,4,2,2,2,2,2,1,4,2,6,NA,4,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,1,NA,NA,NA,NA,1,13,3,1,NA,1,2,4,4,4,4,NA,2,2,2
"2960",11,754,"2021-04-02",11012,2,1.39027137499215,19,1,15,2,1,NA,2,1,NA,3,2,1,3,1,6,3,1,2,1,3,3,4,4,2,4,2,4,2,2,4,2,4,2,3,3,3,1,1,2,2,3,2,1,2,2,1,1,2,2,3,2,3,98,1,2,98,98,98,2,5,NA,98,1,3,1,1,1,0,0,0,0,0,0,NA,4,1,NA,NA,4,2,NA,NA,NA,NA,2,8,2,1,NA,1,2,2,4,4,5,NA,2,1,2
"2961",11,755,"2021-04-02",11013,1,0.796055718767799,31,1,6,4,NA,6,2,1,NA,1,4,3,1,1,5,7,1,2,1,1,3,4,1,4,3,2,2,3,3,3,3,4,3,2,4,1,1,3,4,2,4,4,3,1,3,2,2,2,2,1,2,2,2,2,1,2,5,2,2,4,NA,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,3,1,NA,NA,NA,NA,1,14,3,1,NA,1,3,4,4,4,4,NA,2,2,2
"2962",11,756,"2021-04-02",11002,3,1.01461972953298,52,1,7,4,NA,1,2,3,NA,1,97,3,4,97,3,5,1,3,4,3,3,4,2,3,4,1,1,2,1,1,4,4,2,2,4,2,2,3,4,4,2,2,4,4,4,2,4,4,1,4,4,4,4,4,5,4,4,4,4,3,NA,3,98,1,97,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,11,2,NA,NA,NA,NA,2,20,2,1,NA,1,2,3,3,3,1,NA,2,4,2
"2963",11,757,"2021-04-02",11011,3,0.760863266863048,45,1,15,1,5,NA,3,1,NA,3,4,3,4,1,5,7,1,1,1,3,3,4,2,2,1,1,3,3,4,1,4,1,4,4,1,3,1,1,4,1,3,4,2,2,4,1,1,1,2,1,4,2,2,2,1,1,1,1,2,4,NA,4,2,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,13,3,1,NA,1,1,1,3,3,4,NA,2,1,2
"2964",11,758,"2021-04-02",11005,1,1.12209388750115,70,1,1,2,6,NA,1,1,NA,1,2,1,3,4,8,3,1,3,2,3,3,1,2,4,2,2,1,4,4,2,4,4,4,1,3,1,1,4,4,2,2,3,1,2,2,2,3,3,1,2,2,3,2,2,2,2,2,2,2,4,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,2,7,3,1,NA,NA,NA,NA,NA,1,1,NA,1,1,2,2,2,4,NA,2,2,2
"2965",11,759,"2021-04-02",11018,2,1.14899989550896,38,2,1,2,4,NA,3,2,NA,3,2,2,2,1,3,2,1,3,3,3,2,1,3,4,2,4,2,3,1,1,4,4,1,2,3,2,3,3,2,3,3,3,4,4,4,2,2,2,3,2,2,4,2,2,2,4,2,98,2,5,NA,4,4,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,16,3,1,NA,1,3,2,2,2,2,NA,1,2,1
"2966",11,76,"2021-03-20",11003,1,0.758567485365092,32,1,1,4,NA,98,2,98,NA,98,4,2,1,98,3,5,1,2,1,3,3,5,3,3,3,2,2,3,4,4,4,4,1,3,1,3,1,1,1,2,3,3,1,3,4,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,NA,4,2,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,6,2,NA,NA,NA,NA,2,6,1,1,NA,1,1,5,5,3,4,NA,2,1,2
"2967",11,763,"2021-04-03",11012,1,0.83207205550982,30,1,2,2,4,NA,2,3,NA,2,2,1,2,2,3,6,1,4,3,3,3,98,2,4,3,2,2,3,4,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,2,2,4,98,98,2,5,2,4,NA,2,2,1,2,1,1,0,0,0,0,0,0,NA,6,4,1,2,3,6,NA,1,NA,NA,NA,NA,3,1,NA,1,3,3,3,2,3,NA,2,3,2
"2968",11,764,"2021-04-03",11014,1,0.605854514193072,29,1,99,4,NA,6,1,1,NA,1,4,99,4,97,3,99,1,2,4,3,3,4,3,2,2,1,2,3,4,4,4,4,4,2,1,2,1,2,4,1,3,3,1,4,1,2,2,2,2,1,4,98,4,4,99,99,99,99,99,5,NA,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,7,2,NA,NA,NA,NA,2,20,1,1,NA,1,99,3,3,5,3,NA,2,4,2
"2969",11,765,"2021-04-03",11016,3,0.919220887484738,50,2,1,1,5,NA,3,3,NA,3,2,1,1,97,3,7,1,4,2,3,1,3,2,2,3,4,2,1,1,1,4,1,1,1,4,4,3,4,3,2,3,3,3,3,4,4,4,2,1,1,4,3,2,1,5,5,2,2,1,5,NA,3,6,98,4,1,0,0,0,1,0,0,0,NA,3,4,1,1,6,4,NA,NA,NA,1,NA,NA,4,1,NA,1,2,2,2,2,5,NA,2,1,2
"2970",11,766,"2021-04-03",11012,3,1.03489033758976,37,1,7,4,NA,5,3,1,NA,1,4,2,4,1,3,5,1,4,1,3,3,3,2,3,2,2,2,4,1,1,1,1,2,4,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,1,98,98,98,98,1,2,98,98,1,5,NA,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,6,1,NA,NA,NA,NA,2,20,4,1,NA,1,3,3,5,2,1,NA,2,1,2
"2971",11,767,"2021-04-03",11012,1,0.83207205550982,34,1,7,2,5,NA,2,3,NA,1,1,2,1,2,5,6,1,4,5,3,3,5,1,3,1,3,2,4,2,4,4,4,4,1,4,4,1,1,4,3,4,4,1,4,1,2,4,4,2,4,2,2,4,4,2,5,5,5,2,5,NA,4,6,1,6,1,0,1,0,0,0,0,0,NA,6,4,1,2,3,1,NA,NA,NA,NA,2,20,2,1,NA,1,2,3,4,2,3,NA,2,2,2
"2972",11,768,"2021-04-03",11012,1,1.05935583535269,62,1,6,2,4,NA,3,1,NA,3,2,98,2,97,3,5,1,3,2,3,3,3,2,3,4,3,3,3,2,4,4,2,1,2,3,3,3,2,4,98,3,4,4,3,3,2,4,3,1,98,3,3,2,4,98,5,2,5,2,5,NA,98,2,2,2,1,0,0,0,0,0,0,0,NA,6,4,1,1,8,1,NA,NA,NA,NA,2,8,2,1,NA,7,2,3,3,3,3,NA,2,1,2
"2973",11,769,"2021-04-03",11014,2,0.753532075223197,42,1,2,98,NA,NA,3,3,NA,2,2,2,2,1,5,3,1,4,98,3,1,2,2,3,2,2,2,3,4,2,4,2,4,2,3,1,1,2,2,3,3,3,4,2,4,97,4,4,1,2,2,2,3,3,1,1,4,1,2,4,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,3,2,NA,NA,NA,NA,2,20,3,1,NA,1,3,2,2,2,4,NA,2,6,2
"2974",11,77,"2021-03-20",11016,2,0.82344394974186,26,2,15,3,NA,7,2,2,NA,2,97,2,2,3,8,99,1,1,4,2,2,3,4,2,4,2,1,2,2,1,4,3,2,4,2,1,1,3,2,4,1,1,2,1,2,1,2,2,2,1,3,3,3,3,4,4,2,4,4,5,NA,3,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,1,1,NA,98,1,4,5,5,5,NA,2,1,2
"2975",11,770,"2021-04-03",11005,1,0.983861829119417,53,1,2,4,NA,6,1,1,NA,98,97,2,1,4,5,8,3,2,1,3,3,1,2,4,4,3,4,3,1,4,4,1,2,2,2,1,2,3,2,2,1,1,4,4,4,1,4,3,2,2,2,2,2,4,2,2,1,5,2,5,NA,98,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,10,1,NA,NA,NA,NA,1,20,4,1,NA,3,99,3,3,3,3,NA,2,1,1
"2976",11,771,"2021-04-03",11011,1,0.847723400514173,35,1,7,4,NA,1,1,1,NA,1,4,3,4,97,2,1,1,1,1,3,3,5,4,2,2,1,3,1,4,1,1,2,1,4,4,3,2,1,4,3,1,4,4,4,4,2,2,3,1,2,4,2,2,4,5,2,1,5,4,4,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,7,1,NA,NA,NA,NA,1,16,2,1,NA,1,1,3,3,3,3,NA,2,2,2
"2977",11,772,"2021-04-03",11014,3,0.771346076022168,55,1,15,2,7,NA,2,1,NA,2,4,2,1,1,5,6,1,2,98,3,3,1,2,4,3,3,3,1,1,4,4,4,4,2,1,1,2,1,4,1,2,1,1,2,2,2,4,1,1,1,2,1,2,2,2,2,98,2,2,4,NA,3,1,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,6,1,NA,NA,NA,NA,1,18,2,1,NA,1,1,3,2,3,3,NA,2,1,2
"2978",11,773,"2021-04-03",11015,3,0.98367068866201,55,1,7,2,5,NA,3,1,NA,3,2,3,3,3,2,99,1,2,2,3,3,2,3,2,3,2,2,4,4,1,1,4,2,3,3,1,1,3,2,4,2,1,4,4,4,1,2,3,1,4,4,1,2,2,2,5,5,2,1,4,NA,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,8,1,NA,NA,NA,NA,1,16,3,1,NA,1,3,1,1,2,4,NA,2,2,2
"2979",11,774,"2021-04-03",11001,1,1.00062566803324,45,1,7,2,1,NA,1,1,NA,3,97,3,2,4,98,NA,1,1,1,2,3,6,2,3,4,4,3,1,1,1,1,1,1,3,2,4,3,3,3,4,4,4,3,1,4,1,4,4,1,4,4,4,4,4,5,5,5,5,4,1,NA,4,97,97,97,1,0,0,0,0,0,0,0,NA,3,4,1,1,12,2,NA,NA,NA,NA,2,20,4,1,NA,1,3,5,5,5,3,NA,2,4,1
"2980",11,775,"2021-04-03",11012,1,0.928852550992403,50,1,6,2,4,NA,3,1,NA,98,4,2,1,2,2,3,1,2,2,3,2,4,2,3,2,2,2,4,4,1,4,1,1,3,3,3,98,3,4,98,3,3,3,3,4,4,98,3,1,4,98,98,1,2,98,98,1,2,2,5,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,5,1,NA,NA,NA,NA,1,16,3,1,NA,1,2,4,4,5,4,NA,2,2,2
"2981",11,776,"2021-04-03",11001,1,1.11485707207835,35,1,7,4,NA,6,1,1,NA,3,2,3,3,2,2,3,1,3,2,1,1,3,2,3,4,3,2,4,1,1,3,2,4,4,3,4,1,3,3,3,3,3,4,4,2,3,98,4,1,2,2,2,2,2,4,4,2,2,2,5,NA,3,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,4,1,NA,NA,NA,NA,1,16,3,1,NA,1,2,1,4,1,5,NA,2,1,2
"2982",11,778,"2021-04-03",11001,1,1.00062566803324,45,1,1,2,4,NA,3,1,NA,3,4,2,1,1,3,5,1,4,1,2,1,3,2,4,3,4,2,3,1,4,3,1,1,2,3,1,1,3,1,4,4,3,2,4,4,3,3,4,1,2,2,2,1,3,4,2,5,2,2,4,NA,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,8,1,NA,NA,NA,NA,1,20,3,1,NA,1,2,3,3,1,1,NA,2,2,1
"2983",11,78,"2021-03-20",11009,1,1.47511385828382,70,1,1,3,NA,1,3,3,NA,98,4,1,1,1,7,5,1,3,2,3,2,6,2,4,1,3,2,4,4,4,4,4,4,2,1,2,3,4,4,2,2,3,2,4,2,2,98,98,1,4,1,2,1,4,1,2,1,4,2,5,NA,99,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,2,3,3,1,NA,NA,NA,NA,NA,3,1,NA,1,1,5,5,5,5,NA,2,2,1
"2984",11,780,"2021-04-03",11005,1,0.939082138491219,32,2,1,4,NA,7,3,1,NA,3,2,3,4,1,7,3,1,4,5,3,3,5,4,4,4,4,4,3,4,4,1,4,2,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,1,4,2,4,2,1,1,1,2,2,2,1,NA,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,3,1,NA,NA,NA,NA,1,20,4,1,NA,1,1,4,5,5,5,NA,2,2,2
"2985",11,784,"2021-03-18",11004,2,0.869076456827714,29,2,15,1,5,NA,3,3,NA,2,4,1,2,1,2,5,1,2,2,3,3,3,2,3,2,3,4,3,1,4,98,1,1,1,3,2,98,3,4,2,4,3,4,3,2,2,1,1,1,1,4,2,2,4,2,4,2,2,1,4,NA,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,1,3,1,NA,NA,NA,NA,1,99,2,1,NA,1,2,1,5,1,4,NA,1,2,1
"2986",11,785,"2021-03-18",11021,2,1.00835320376418,61,2,15,4,NA,1,1,1,NA,98,97,98,1,1,3,2,1,98,2,3,1,1,2,3,3,4,3,3,2,4,4,1,4,2,4,1,1,2,4,3,4,4,2,1,4,1,4,2,3,1,1,4,1,2,98,2,1,2,2,6,NA,4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,2,4,4,NA,NA,NA,2,NA,NA,2,1,NA,1,2,3,3,3,5,NA,1,2,1
"2987",11,786,"2021-03-18",11009,1,1.23452510702121,25,2,7,2,5,NA,1,3,NA,3,3,2,1,2,2,6,1,3,1,3,1,3,2,3,4,2,3,3,2,3,4,4,1,1,3,2,4,4,4,2,3,4,2,4,4,1,3,1,1,98,4,4,2,2,1,1,1,2,1,1,NA,4,2,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,3,1,NA,NA,NA,NA,2,99,3,1,NA,1,2,4,1,1,2,NA,1,1,1
"2988",11,787,"2021-03-18",11013,1,0.848200993217412,25,2,7,1,1,NA,1,1,NA,2,97,2,1,98,3,5,1,4,1,2,3,3,2,4,1,4,4,3,4,1,2,1,4,2,4,98,4,4,1,2,2,2,4,3,4,98,4,3,2,2,98,2,1,2,4,1,1,3,4,5,NA,4,6,2,97,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,3,6,NA,1,NA,NA,NA,NA,2,1,NA,1,1,4,4,1,3,NA,1,1,1
"2989",11,788,"2021-03-18",11003,2,1.35048006477264,20,2,15,2,4,NA,98,1,NA,1,97,1,2,98,5,2,1,4,5,3,3,4,1,3,1,4,4,1,1,2,4,1,1,2,4,3,1,3,4,1,3,3,4,4,4,4,2,1,2,2,4,1,98,3,1,2,2,2,1,5,NA,1,2,98,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,2,1,NA,98,1,4,2,3,1,NA,1,1,2
"2990",11,789,"2021-03-18",11012,1,0.886576564017808,27,2,15,2,6,NA,3,1,NA,2,97,2,1,4,1,99,1,98,1,1,3,3,1,1,2,3,3,3,1,1,4,1,2,1,3,4,4,1,1,3,3,4,4,4,98,2,1,2,4,NA,4,2,4,2,2,2,2,4,4,4,NA,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,3,6,NA,1,NA,NA,NA,NA,4,1,NA,1,1,2,3,3,3,NA,1,1,1
"2991",11,79,"2021-03-20",11012,2,0.83207205550982,30,1,15,2,4,NA,3,1,NA,98,2,98,1,2,5,3,1,2,2,3,2,6,4,3,4,2,2,1,4,1,2,98,2,98,98,1,4,1,2,2,2,4,4,2,4,3,3,3,1,2,4,4,3,4,4,2,4,2,98,5,NA,4,1,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,4,2,NA,NA,NA,NA,2,20,1,1,NA,1,1,3,2,2,2,NA,2,1,2
"2992",11,790,"2021-03-18",11004,2,1.01446266944146,39,1,15,2,3,NA,1,1,NA,3,4,2,1,3,3,99,1,1,1,3,3,4,2,1,3,2,3,1,3,1,2,2,4,1,3,3,1,2,1,3,2,3,2,3,2,1,4,4,1,2,2,3,2,4,2,2,98,2,1,4,NA,4,2,98,97,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,5,2,NA,NA,NA,NA,2,8,1,1,NA,98,98,2,3,3,98,NA,1,2,1
"2993",11,791,"2021-03-18",11008,1,1.23396939254588,61,2,1,1,6,NA,1,1,NA,1,97,2,1,98,3,99,1,2,5,2,3,2,2,3,2,2,3,2,1,4,4,1,4,2,3,3,3,1,2,2,3,4,4,4,2,2,98,2,2,98,2,3,2,2,98,99,2,5,1,4,NA,4,1,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,2,7,4,NA,NA,NA,2,NA,NA,1,1,NA,1,2,3,3,4,3,NA,1,3,1
"2994",11,793,"2021-03-18",11013,1,1.05495071779198,37,2,98,2,5,NA,3,1,NA,3,3,3,1,4,5,3,1,2,1,2,2,5,1,3,2,4,3,1,1,1,4,1,1,2,98,4,4,3,2,4,3,3,4,3,3,4,3,4,98,NA,4,1,2,2,2,98,1,1,2,2,NA,4,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,2,1,NA,NA,NA,NA,1,99,4,1,NA,98,3,3,2,3,3,NA,1,2,1
"2995",11,794,"2021-03-18",11017,1,1.03499866121017,39,2,7,1,1,NA,1,2,NA,97,97,2,2,1,7,5,1,3,1,3,1,4,2,4,2,4,1,1,1,3,2,3,2,1,3,4,4,3,2,2,3,3,4,1,1,2,1,98,1,4,3,1,2,4,1,2,1,3,2,4,NA,4,6,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,1,3,6,NA,1,NA,NA,NA,NA,1,1,NA,1,1,5,1,1,3,NA,1,2,1
"2996",11,795,"2021-03-18",11016,1,1.37585506526252,23,2,1,4,NA,6,2,3,NA,3,97,3,4,3,1,5,1,2,1,3,3,3,2,3,2,3,2,98,1,1,4,4,1,98,3,2,1,1,2,2,2,3,4,3,4,2,97,3,3,2,4,98,2,4,2,1,2,5,2,1,NA,4,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,2,1,NA,1,3,1,2,1,5,NA,1,2,1
"2997",11,796,"2021-03-18",11013,1,0.848200993217412,34,2,15,1,6,NA,3,1,NA,3,97,2,4,1,7,99,1,2,1,1,1,2,1,4,3,3,4,2,4,1,4,4,4,2,2,1,4,1,2,1,4,3,1,3,98,1,4,98,1,2,4,1,2,2,4,98,2,5,2,6,NA,4,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,5,6,NA,1,NA,NA,NA,NA,3,1,NA,1,3,2,3,5,3,NA,1,1,2
"2998",11,797,"2021-03-18",11015,1,1.37550685253564,19,2,1,4,NA,6,3,1,NA,2,97,3,3,2,3,99,1,2,2,2,3,5,2,4,2,2,3,3,99,4,4,1,4,2,3,4,1,3,1,1,2,3,2,4,1,1,4,3,1,4,1,1,98,3,4,2,4,4,3,5,NA,4,2,98,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,2,5,NA,NA,NA,NA,NA,NA,3,1,NA,1,1,3,4,3,5,NA,1,1,2
"2999",11,8,"2021-03-17",11010,1,0.918569669642437,45,1,15,1,1,NA,3,98,NA,3,98,1,2,97,5,2,1,3,2,2,1,2,2,2,3,1,3,3,2,1,3,1,4,1,1,1,1,1,98,1,3,3,1,2,1,1,2,2,1,2,3,98,98,3,4,98,2,4,98,5,NA,2,1,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,3,2,NA,NA,NA,NA,2,8,3,1,NA,98,1,3,4,2,2,NA,2,2,2
"3000",11,80,"2021-03-20",11008,3,1.51987123363816,24,1,1,4,NA,7,3,1,NA,3,2,2,1,4,1,5,1,4,3,1,2,3,2,3,2,2,3,1,4,1,4,3,4,1,1,1,1,2,3,2,1,1,2,4,4,1,1,2,2,1,4,2,2,2,98,98,5,2,2,98,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,7,2,NA,NA,NA,NA,2,6,2,1,NA,98,1,4,4,3,98,NA,2,1,2
"3001",11,800,"2021-03-18",11010,1,1.46494127032151,23,2,1,2,6,NA,3,1,NA,1,97,1,4,3,5,2,1,2,2,3,3,2,1,3,4,3,4,2,2,2,3,1,2,2,1,1,1,3,4,4,2,2,4,4,4,4,2,4,1,2,1,1,98,2,5,5,5,5,1,4,NA,4,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,3,1,NA,1,2,3,3,4,3,NA,1,2,2
"3002",11,801,"2021-03-18",11012,1,1.48134048070829,20,2,7,2,6,NA,1,1,NA,3,97,3,1,2,2,5,1,4,1,3,3,3,2,4,1,3,3,2,4,4,4,2,3,1,4,1,1,98,1,98,2,3,4,4,4,98,3,3,1,2,2,2,2,2,98,98,4,5,2,5,NA,1,2,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,4,1,NA,1,2,2,1,4,2,NA,1,2,1
"3003",11,802,"2021-03-18",11015,1,1.04810559795167,62,2,1,2,6,NA,1,1,NA,3,97,3,2,3,3,6,1,3,2,1,1,1,2,4,2,4,3,4,4,4,4,3,2,2,1,1,1,3,4,3,4,4,4,4,4,1,2,3,2,4,4,3,1,4,4,5,98,98,4,5,NA,4,2,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,5,4,NA,NA,NA,3,NA,NA,2,1,NA,1,1,2,5,2,3,NA,1,2,1
"3004",11,803,"2021-03-18",11005,1,1.56906965840934,23,2,15,2,3,NA,3,2,NA,3,97,2,2,4,3,99,1,4,2,3,1,1,2,2,3,4,1,1,2,1,4,1,4,1,1,1,1,2,4,3,3,2,4,1,4,2,4,2,2,4,2,4,2,98,5,98,2,5,4,6,NA,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,7,5,NA,NA,NA,NA,NA,NA,3,1,NA,1,2,2,5,4,4,NA,1,2,1
"3005",11,805,"2021-03-18",11011,1,1.21343000703823,21,2,1,3,NA,1,3,2,NA,1,97,2,1,4,3,5,1,3,1,3,1,1,1,3,3,3,4,3,1,1,4,4,4,2,4,3,4,1,4,3,4,3,4,4,4,2,4,2,4,NA,4,4,4,2,98,4,4,4,2,6,NA,4,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,4,1,NA,1,1,3,1,4,3,NA,1,2,1
"3006",11,806,"2021-03-18",11012,1,1.39027137499215,23,1,7,2,4,NA,2,1,NA,1,97,3,2,97,5,7,1,2,2,1,3,2,3,4,1,3,3,98,1,4,4,4,3,3,98,1,2,2,4,4,1,1,1,2,99,1,1,3,3,3,98,4,1,4,98,4,3,5,4,5,NA,1,98,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,4,5,NA,NA,NA,NA,NA,NA,1,1,NA,1,3,2,3,4,1,NA,1,2,1
